id,fighter_url,fighter_name,fighter_record,height,weight,reach,stance,date_of_birth,slpm,td_avg,strike_acc,td_acc,sapm,td_def,strike_def,sub_avg
2462,http://ufcstats.com/fighter-details/90d28fee0af74f2d,Travis Calanoc,Record: 5-1-0,"5' 8""",145,,Orthodox,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2463,http://ufcstats.com/fighter-details/b1e5bcaad32a3cac,Priscila Cachoeira,Record: 12-5-0,"5' 7""",125,65,Orthodox,Aug 19 1988,4.12,0.18,43.0,33.0,7.13,65.0,45.0,0.0
2464,http://ufcstats.com/fighter-details/ed2a8cc402173781,Vince Cachero,Record: 7-4-0,"5' 6""",145,68,Orthodox,Nov 07 1989,3.29,0.0,45.0,0.0,6.51,18.0,43.0,0.5
2465,http://ufcstats.com/fighter-details/7aa3d6964eff4877,Alex Caceres,Record: 21-14-0 (1 NC),"5' 10""",145,73,Southpaw,Jun 20 1988,4.16,0.56,50.0,68.0,2.93,64.0,63.0,0.7
2466,http://ufcstats.com/fighter-details/ce7871949b0ed2bf,Alvin Cacdac,Record: 18-13-0,"5' 6""",125,,Orthodox,--,1.21,0.0,66.0,0.0,0.61,0.0,0.0,0.0
2467,http://ufcstats.com/fighter-details/7cdd3e5d3aa9cb39,Yan Cabral,Record: 13-3-0,"5' 11""",155,73,Orthodox,May 13 1983,2.02,2.89,47.0,35.0,1.98,37.0,62.0,1.2
2468,http://ufcstats.com/fighter-details/43612456979e5d5e,Steve Byrnes,Record: 6-1-0,"6' 0""",170,,Orthodox,--,1.2,3.0,51.0,60.0,2.67,0.0,27.0,4.0
2469,http://ufcstats.com/fighter-details/76ee3d666c648f6b,Charles Byrd,Record: 10-7-0,"5' 10""",185,73,Orthodox,Oct 11 1983,3.43,2.5,55.0,50.0,2.63,40.0,55.0,1.5
2470,http://ufcstats.com/fighter-details/c4d039123e62f6a9,Dennis Buzukja,Record: 8-3-0,"5' 9""",145,70,Switch,Oct 01 1997,3.29,1.0,43.0,30.0,4.71,73.0,41.0,0.3
2471,http://ufcstats.com/fighter-details/0b362247806341e5,JP Buys,Record: 9-6-0,"5' 5""",135,67,Orthodox,Apr 30 1996,1.88,1.55,39.0,25.0,3.02,25.0,40.0,2.3
2472,http://ufcstats.com/fighter-details/a75a48bfe776b2c2,Jesse Butler,Record: 12-5-0,"5' 10""",145,73,Orthodox,May 24 1992,2.61,0.0,14.0,0.0,7.83,0.0,40.0,0.0
2473,http://ufcstats.com/fighter-details/f941505e35fb1eae,Raphael Butler,Record: 9-2-1,"6' 3""",261,,,Jan 04 1984,4.69,0.0,45.0,0.0,0.94,100.0,91.0,14.1
2474,http://ufcstats.com/fighter-details/6b8fd98eb52363d1,Ian Butler,Record: 3-3-0 (1 NC),"5' 8""",155,,,--,2.09,0.0,14.0,0.0,6.69,50.0,36.0,0.0
2475,http://ufcstats.com/fighter-details/e2d5072048b825b1,Goldman Butler,Record: 1-4-0,--,,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2476,http://ufcstats.com/fighter-details/3fed746acfd026dd,Todd Butler,Record: 1-4-0,"6' 1""",200,,Southpaw,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2477,http://ufcstats.com/fighter-details/30e39145fec48d25,Jason Butcher,Record: 10-2-0,"6' 3""",185,,,Oct 23 1984,1.82,13.64,40.0,50.0,2.73,0.0,25.0,0.0
2478,http://ufcstats.com/fighter-details/f273f1b8df04c8a1,Eduardo Bustillos,Record: 5-3-0,"5' 8""",135,,,Jun 02 1987,2.61,0.0,59.0,0.0,6.22,100.0,35.0,0.0
2479,http://ufcstats.com/fighter-details/51b1ca2a4b064101,Nick Bustamante,Record: 5-3-0,"5' 9""",170,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2480,http://ufcstats.com/fighter-details/85d905f7c4f5a1af,Murilo Bustamante,Record: 15-8-1,"6' 2""",183,,Orthodox,Jul 30 1966,1.33,2.46,32.0,33.0,1.9,54.0,60.0,1.2
2481,http://ufcstats.com/fighter-details/3033c1c080672475,Dakota Bush,Record: 8-4-0,"5' 10""",155,73,Orthodox,Jun 09 1994,2.77,2.4,38.0,33.0,4.42,0.0,41.0,0.0
2482,http://ufcstats.com/fighter-details/132505067f08c54d,Bubba Bush,Record: 8-3-0 (1 NC),"6' 0""",185,,Orthodox,Jul 24 1985,0.63,2.82,55.0,50.0,7.01,60.0,25.0,0.0
2483,http://ufcstats.com/fighter-details/f0c779dc2ca3816c,George Bush,Record: 5-2-0,"6' 1""",205,,,--,6.35,17.31,64.0,66.0,2.31,0.0,55.0,0.0
2484,http://ufcstats.com/fighter-details/8fc30d8cebb17116,Martin Buschkamp,Record: 9-0-0 (1 NC),"5' 9""",145,,Orthodox,Jan 06 1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2485,http://ufcstats.com/fighter-details/2c64c035485906aa,Nah-Shon Burrell,Record: 15-7-0 (1 NC),"5' 11""",170,,Orthodox,Feb 05 1990,4.83,0.0,47.0,0.0,3.45,52.0,56.0,0.3
2486,http://ufcstats.com/fighter-details/2213330f082f82d5,Derrick Burnsed,Record: 1-0-3,--,155,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2487,http://ufcstats.com/fighter-details/4f140403000158b5,Herbert Burns,Record: 11-4-0,"5' 9""",145,73,Orthodox,Feb 02 1988,1.61,3.92,51.0,75.0,4.74,60.0,30.0,3.3
2488,http://ufcstats.com/fighter-details/1e092415a7eeaf65,Josh Burns,Record: 8-10-0,"6' 1""",244,,,May 15 1978,2.4,0.0,48.0,0.0,5.73,100.0,32.0,0.0
2489,http://ufcstats.com/fighter-details/23024fdfc966410a,Gilbert Burns,Record: 22-6-0,"5' 10""",170,71,Orthodox,Jul 20 1986,3.36,1.95,48.0,35.0,3.34,47.0,54.0,0.5
2490,http://ufcstats.com/fighter-details/a6d8bfe9e0c8153b,Kevin Burns,Record: 12-7-0,"5' 10""",170,74,Orthodox,Mar 03 1980,2.74,0.28,38.0,50.0,4.3,47.0,52.0,0.8
2491,http://ufcstats.com/fighter-details/4c805f5f58a75df0,Mikey Burnett,Record: 5-2-0,"5' 6""",170,,Orthodox,Apr 12 1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2492,http://ufcstats.com/fighter-details/69f01b25dfabaf6b,Mads Burnell,Record: 9-3-0,"5' 8""",145,69,Orthodox,Mar 06 1994,1.28,3.45,41.0,47.0,2.71,22.0,51.0,0.4
2493,http://ufcstats.com/fighter-details/dadd80ef954e54ed,Justin Burlinson,Record: 6-1-0,"6' 1""",170,74,Switch,May 19 1997,1.24,0.0,40.0,0.0,3.09,100.0,61.0,9.3
2494,http://ufcstats.com/fighter-details/6da99156486ed6c2,Joshua Burkman,Record: 28-16-0 (1 NC),"5' 10""",170,72,Orthodox,Apr 10 1980,2.69,2.53,43.0,36.0,3.13,72.0,51.0,0.3
2495,http://ufcstats.com/fighter-details/98d961097baaf308,Shane Burgos,Record: 15-3-0,"5' 11""",145,75,Orthodox,Mar 19 1991,7.4,0.43,52.0,44.0,6.78,91.0,56.0,0.4
2496,http://ufcstats.com/fighter-details/53c10176e3bc7416,Felipe Bunes,Record: 13-6-0,"5' 7""",125,69,Orthodox,Oct 29 1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2497,http://ufcstats.com/fighter-details/6e9af164ab91a229,Shawn Bunch,Record: 7-3-0,"5' 5""",135,,,Mar 19 1983,0.0,0.0,0.0,0.0,1.55,50.0,55.0,0.0
2498,http://ufcstats.com/fighter-details/9900ab86a4c458bd,Josh Bumgarner,Record: 6-4-0,"6' 1""",170,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2499,http://ufcstats.com/fighter-details/c0342805a1948cbb,Lee Kwan Bum,Record: 0-1-0,"6' 2""",286,,Orthodox,--,0.71,0.0,14.0,0.0,0.0,0.0,100.0,0.0
2500,http://ufcstats.com/fighter-details/476fe566d2df676e,Modestas Bukauskas,Record: 15-5-0,"6' 3""",205,78,Switch,Feb 10 1994,3.46,0.0,40.0,0.0,4.13,75.0,48.0,0.0
2501,http://ufcstats.com/fighter-details/f0abbb6f3444dae7,Paul Buentello,Record: 35-17-0,"6' 2""",245,77,Orthodox,Jan 16 1974,3.29,0.19,45.0,33.0,3.83,39.0,52.0,0.4
2502,http://ufcstats.com/fighter-details/cc8c623cca88f54f,Mayra Bueno Silva,Record: 10-2-1 (1 NC),"5' 6""",135,66,Orthodox,Aug 22 1991,4.16,0.35,54.0,50.0,4.71,68.0,57.0,1.6
2503,http://ufcstats.com/fighter-details/a72d260b436924c4,Francisco Bueno,Record: 5-2-0,"5' 9""",225,,Orthodox,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2504,http://ufcstats.com/fighter-details/b98209144b63ae26,Mike Budnik,Record: 13-4-0,"5' 9""",145,68,Orthodox,Aug 08 1974,0.65,0.0,52.0,0.0,0.95,0.0,53.0,3.4
2505,http://ufcstats.com/fighter-details/a817e238b2747404,Dylan Budka,Record: 7-2-0,"6' 0""",185,75,Switch,Jan 14 2000,1.47,2.0,66.0,28.0,0.73,100.0,52.0,1.0
2506,http://ufcstats.com/fighter-details/dcdc4503b9d49977,Julia Budd,Record: 10-2-0,"5' 7""",145,67,,Jul 04 1983,2.42,3.6,74.0,57.0,1.18,83.0,47.0,0.0
2507,http://ufcstats.com/fighter-details/8eb046f83e82bf26,Martin Buday,Record: 13-1-0,"6' 4""",265,77,Orthodox,Nov 11 1991,5.62,0.3,52.0,50.0,5.4,100.0,55.0,0.3
2508,http://ufcstats.com/fighter-details/b9437600497350f3,Joaquin Buckley,Record: 17-6-0,"5' 10""",170,76,Southpaw,Apr 27 1994,3.87,1.51,33.0,36.0,3.31,65.0,57.0,0.0
2509,http://ufcstats.com/fighter-details/3feed7d02711d8b7,Courtney Buck,Record: 12-11-0,"5' 10""",135,,Orthodox,Mar 19 1982,1.49,0.0,28.0,0.0,3.24,33.0,54.0,0.0
2510,http://ufcstats.com/fighter-details/6bbb8dc6e128779e,Zak Bucia,Record: 17-8-0,"5' 10""",170,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2511,http://ufcstats.com/fighter-details/231926533134ec1f,Justin Buchholz,Record: 15-10-0,"6' 0""",155,73,Orthodox,Aug 22 1983,2.35,0.0,26.0,0.0,4.14,33.0,51.0,0.8
2512,http://ufcstats.com/fighter-details/0c25d0a5e8cdbf19,Lukasz Brzeski,Record: 8-4-1 (1 NC),"6' 4""",236,78,Orthodox,May 17 1992,5.08,0.64,48.0,50.0,3.46,42.0,57.0,0.6
2513,http://ufcstats.com/fighter-details/f96856f9d69fd7e4,Robert Bryczek,Record: 17-5-0,--,185,,,Jul 04 1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2514,http://ufcstats.com/fighter-details/3b17353b8002c7d0,Dennis Bryant,Record: 5-2-0,"6' 0""",205,,Orthodox,Oct 18 1985,10.56,0.0,59.0,0.0,10.56,0.0,13.0,0.0
2515,http://ufcstats.com/fighter-details/01f022fa494188e2,Josh Bryant,Record: 15-4-0,"5' 10""",185,,Orthodox,Apr 23 1980,1.1,0.0,20.0,0.0,6.1,0.0,43.0,0.0
2516,http://ufcstats.com/fighter-details/b1a3e0aca758b322,Derek Brunson,Record: 23-9-0,"6' 1""",185,77,Southpaw,Jan 04 1984,3.51,3.14,47.0,33.0,3.05,85.0,51.0,0.6
2517,http://ufcstats.com/fighter-details/b8c0f30ee9a98b69,Fernando Bruno,Record: 15-4-0,"5' 6""",145,,,Feb 24 1982,1.75,2.02,39.0,22.0,1.78,56.0,48.0,0.5
2518,http://ufcstats.com/fighter-details/2f3f12002564bb55,Steve Bruno,Record: 15-6-0,"5' 10""",170,,Orthodox,Nov 03 1981,0.96,1.94,52.0,25.0,3.38,46.0,36.0,0.4
2519,http://ufcstats.com/fighter-details/f14f644d41ade29f,Cody Brundage,Record: 9-5-0,"6' 0""",185,72,Orthodox,May 16 1994,1.69,2.51,54.0,50.0,2.52,73.0,43.0,1.1
2520,http://ufcstats.com/fighter-details/5f8e00c27b7e7410,Justin Bruckmann,Record: 7-3-0,"5' 9""",170,,Orthodox,--,0.59,0.0,66.0,0.0,5.91,33.0,16.0,0.0
2521,http://ufcstats.com/fighter-details/d1dcd4e96464a53d,Jules Bruchez,Record: 1-2-0,"6' 0""",205,,Southpaw,Aug 16 1977,0.69,0.0,50.0,0.0,5.52,0.0,46.0,0.0
2522,http://ufcstats.com/fighter-details/d74cba8566291bfa,Junie Browning,Record: 5-6-0,"5' 9""",155,,Orthodox,May 12 1984,3.76,3.53,48.0,66.0,1.76,0.0,66.0,3.5
2523,http://ufcstats.com/fighter-details/3236bf606fe9fa5b,Travis Browne,Record: 18-7-1,"6' 6""",255,79,Orthodox,Jul 17 1982,2.93,1.21,41.0,68.0,4.31,75.0,42.0,0.2
2524,http://ufcstats.com/fighter-details/e9e7e1c8ff289e1b,Humberto Brown Morrison,Record: 4-6-0,"5' 10""",145,,,Nov 03 1984,1.71,1.43,50.0,25.0,2.19,0.0,62.0,0.0
2525,http://ufcstats.com/fighter-details/d31cbcdd7d69536d,TJ Brown,Record: 17-11-0,"5' 9""",145,72,Switch,May 22 1990,3.37,3.41,44.0,57.0,2.89,36.0,49.0,1.3
2526,http://ufcstats.com/fighter-details/d024ed963e8bf7ea,Damien Brown,Record: 17-12-0,"5' 10""",155,68,Orthodox,Dec 25 1984,3.66,0.68,38.0,27.0,4.86,53.0,50.0,0.7
2527,http://ufcstats.com/fighter-details/c6aee362c7a7d482,Randy Brown,Record: 17-5-0,"6' 3""",170,78,Orthodox,Jul 08 1990,4.38,0.8,47.0,39.0,3.33,74.0,54.0,0.5
2528,http://ufcstats.com/fighter-details/880c6b788266a3ef,Frederick Brown,Record: 3-2-0,"6' 0""",235,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2529,http://ufcstats.com/fighter-details/9e2624ac992660c6,Chris Brown,Record: 10-1-0,--,170,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2530,http://ufcstats.com/fighter-details/85df85a4e276c90e,Terrell Brown,Record: 3-1-0,--,185,,,Apr 13 1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2531,http://ufcstats.com/fighter-details/9b68bf67c5695185,Todd Brown,Record: 16-4-0 (1 NC),"5' 11""",205,,Orthodox,Dec 13 1976,2.15,0.0,45.0,0.0,3.85,50.0,48.0,0.0
2532,http://ufcstats.com/fighter-details/52b3ec072ad497a4,Dominic Brown,Record: 16-23-0,"5' 11""",190,,,Jun 04 1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2533,http://ufcstats.com/fighter-details/e0b74df14f52cd15,Mike Brown,Record: 26-9-0,"5' 6""",145,70,Orthodox,Sep 08 1975,2.98,3.23,44.0,40.0,2.45,66.0,60.0,0.6
2534,http://ufcstats.com/fighter-details/31123249b0bbf52e,Matt Brown,Record: 26-19-0,"6' 0""",170,75,Orthodox,Jan 10 1981,3.76,1.68,55.0,46.0,2.92,63.0,55.0,1.3
2535,http://ufcstats.com/fighter-details/0974d8d4053a7237,Lee Brousseau,Record: 5-3-0,"6' 1""",205,,,Oct 04 1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2536,http://ufcstats.com/fighter-details/a7d687e6ecb30981,Rob Broughton,Record: 16-7-1,"6' 2""",265,74,Orthodox,Mar 03 1983,2.83,0.0,60.0,0.0,2.54,26.0,51.0,3.2
2537,http://ufcstats.com/fighter-details/81d9df19e255b8b6,Jarred Brooks,Record: 13-2-0,"5' 3""",125,62,Switch,May 02 1993,2.12,4.54,46.0,57.0,1.66,69.0,62.0,0.6
2538,http://ufcstats.com/fighter-details/b6e6c3b1dcaae0a1,Will Brooks,Record: 18-4-0,"5' 10""",155,72,Orthodox,Oct 08 1986,4.26,2.08,59.0,51.0,2.54,82.0,56.0,0.3
2539,http://ufcstats.com/fighter-details/b0a6124751a56bc4,Jonathan Brookins,Record: 16-10-0,"6' 0""",145,74,Southpaw,Aug 13 1985,2.69,1.94,39.0,17.0,3.63,80.0,56.0,0.3
2540,http://ufcstats.com/fighter-details/df3c39573d01f55b,Mike Bronzoulis,Record: 18-9-1,"6' 0""",155,,,Jan 05 1979,1.13,0.0,34.0,0.0,2.54,33.0,37.0,0.0
2541,http://ufcstats.com/fighter-details/aa571d75f80fde7d,Drew Brokenshire,Record: 16-6-0,--,,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2542,http://ufcstats.com/fighter-details/2833f50b20e96e52,Antwain Britt,Record: 11-6-0,"6' 1""",205,77,,May 09 1978,1.46,1.56,39.0,40.0,2.81,50.0,44.0,0.0
2543,http://ufcstats.com/fighter-details/b07f14fc0e53f8bd,Kaik Brito,Record: 16-5-0,"5' 11""",170,72,Orthodox,Mar 26 1997,2.8,0.0,38.0,0.0,3.87,55.0,55.0,2.0
2544,http://ufcstats.com/fighter-details/791c8437b341fba5,Joanderson Brito,Record: 15-3-1,"5' 8""",145,72,Orthodox,Feb 11 1995,4.02,3.89,52.0,72.0,2.92,0.0,50.0,0.5
2545,http://ufcstats.com/fighter-details/3a97fda0de6f1fa4,Marcelo Brito,Record: 13-8-0,"6' 1""",170,,Orthodox,Nov 27 1977,0.6,0.0,20.0,0.0,3.53,50.0,55.0,0.0
2546,http://ufcstats.com/fighter-details/01fcef7e3d051722,Henry Briones,Record: 16-8-1,"5' 8""",135,69,Orthodox,Oct 22 1980,3.47,0.0,42.0,0.0,4.68,52.0,53.0,0.6
2547,http://ufcstats.com/fighter-details/cf1a88371c8cb690,Aaron Brink,Record: 26-26-0 (2 NC),"6' 3""",205,,Orthodox,Nov 12 1974,3.49,0.0,42.0,0.0,5.71,0.0,57.0,0.0
2548,http://ufcstats.com/fighter-details/81801f57bd0a7c41,Marcus Brimage,Record: 7-7-0,"5' 4""",135,71,Southpaw,Apr 06 1985,3.97,0.56,35.0,100.0,3.64,80.0,56.0,0.0
2549,http://ufcstats.com/fighter-details/497ba5b12a4bfc47,Jason Brilz,Record: 22-6-1,"5' 11""",205,71,Orthodox,Jul 07 1975,2.66,2.37,40.0,25.0,1.78,25.0,65.0,1.3
2550,http://ufcstats.com/fighter-details/11547e29f253fb89,Marcos Brigagao,Record: 11-1-0,"6' 3""",205,76,Southpaw,Apr 01 1996,3.07,0.0,43.0,0.0,3.27,36.0,25.0,0.0
2551,http://ufcstats.com/fighter-details/106a925d947a0de9,Mack Brewer,Record: 0-1-0,--,205,,,--,0.0,0.0,0.0,0.0,6.67,0.0,36.0,0.0
2552,http://ufcstats.com/fighter-details/e319d6697d41f3cf,Robert Breslin,Record: 3-9-0,"5' 11""",155,,,--,2.21,1.38,46.0,100.0,3.5,50.0,66.0,0.0
2553,http://ufcstats.com/fighter-details/98f6da59d765ec94,Charlie Brenneman,Record: 19-8-0,"5' 10""",155,70,Orthodox,Feb 09 1981,1.52,4.23,56.0,42.0,1.55,72.0,46.0,0.0
2554,http://ufcstats.com/fighter-details/b19fc66613dc75b9,Chris Brennan,Record: 21-13-1,"5' 8""",170,,Orthodox,Oct 12 1971,0.6,0.0,40.0,0.0,0.97,25.0,50.0,2.1
2555,http://ufcstats.com/fighter-details/48a9a128784d53d1,Elves Brener,Record: 15-3-0,"5' 10""",155,72,Orthodox,Sep 27 1997,4.74,1.06,46.0,20.0,5.48,85.0,53.0,0.0
2556,http://ufcstats.com/fighter-details/1588b787bda7b540,Tom Breese,Record: 12-3-0,"6' 3""",185,73,Southpaw,Sep 26 1991,3.34,0.0,50.0,0.0,2.81,70.0,60.0,1.1
2557,http://ufcstats.com/fighter-details/d80ee110748171ac,Mike Breeden,Record: 11-6-0,"5' 10""",155,70,Orthodox,Apr 21 1989,5.75,0.98,45.0,30.0,7.28,67.0,42.0,0.0
2558,http://ufcstats.com/fighter-details/37ce890a4670b287,Roman Bravo-Young,Record: 0-1-0,--,205,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2559,http://ufcstats.com/fighter-details/9c44f290f5726d95,Martin Bravo,Record: 11-3-0,"5' 8""",145,71,Southpaw,Sep 21 1993,7.66,2.6,39.0,35.0,5.72,85.0,51.0,0.0
2560,http://ufcstats.com/fighter-details/dc63542668295c23,Michael Bravo,Record: 7-4-0,--,155,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2561,http://ufcstats.com/fighter-details/7138a15258dabf20,Bruna Brasil,Record: 9-3-1,"5' 6""",115,65,Orthodox,Sep 07 1993,3.44,1.86,68.0,66.0,3.94,53.0,53.0,0.0
2562,http://ufcstats.com/fighter-details/c2e3e67b5911bfb7,Diego Brandao,Record: 22-11-0,"5' 7""",145,64,Orthodox,May 27 1987,2.94,3.21,47.0,68.0,3.38,80.0,62.0,0.6
2563,http://ufcstats.com/fighter-details/d2c55d1d2e67773b,David Branch,Record: 22-6-0,"6' 1""",185,78,Orthodox,Sep 26 1981,1.66,2.55,39.0,32.0,1.91,43.0,56.0,0.0
2564,http://ufcstats.com/fighter-details/013da757877044a2,Joe Brammer,Record: 7-3-1,"5' 8""",155,,Orthodox,Aug 23 1983,2.15,0.81,31.0,50.0,2.8,50.0,56.0,0.0
2565,http://ufcstats.com/fighter-details/3d074044a33825e7,Ramiz Brahimaj,Record: 10-4-0,"5' 10""",170,72,Orthodox,Nov 17 1992,2.47,1.9,41.0,66.0,4.08,58.0,50.0,2.4
2566,http://ufcstats.com/fighter-details/dc950d59dc590aca,Ebenezer Fontes Braga,Record: 13-7-2,"6' 0""",199,,Orthodox,Apr 14 1969,2.42,0.0,50.0,0.0,0.42,90.0,71.0,0.6
2567,http://ufcstats.com/fighter-details/45f7cb591c3ab00b,Sean Brady,Record: 15-1-0,"5' 10""",170,72,Orthodox,Nov 23 1992,4.17,2.8,53.0,50.0,3.86,87.0,62.0,0.8
2568,http://ufcstats.com/fighter-details/c7011de4765d2497,Paul Bradley,Record: 23-8-0 (2 NC),"5' 9""",170,,Orthodox,Jun 13 1983,2.26,1.12,32.0,16.0,4.13,100.0,56.0,0.0
2569,http://ufcstats.com/fighter-details/a6959da32f0e6b5d,Kyle Bradley,Record: 19-12-0 (1 NC),"5' 9""",155,71,Orthodox,Aug 19 1982,1.99,0.65,40.0,50.0,3.45,40.0,58.0,0.0
2570,http://ufcstats.com/fighter-details/1433786ac76cf777,Colley  Bradford,Record: 0-1-0,"5' 7""",145,,,--,0.43,19.42,25.0,50.0,1.73,100.0,50.0,0.0
2571,http://ufcstats.com/fighter-details/4a191f4ea2fce7fc,Anvar Boynazarov,Record: 3-1-0,"5' 9""",145,,Orthodox,Jan 10 1989,0.0,0.0,0.0,0.0,7.83,0.0,29.0,0.0
2572,http://ufcstats.com/fighter-details/8a0a35e7c74bebcc,Ashe Bowman,Record: 9-11-0,"5' 9""",155,,,Nov 17 1976,2.43,0.0,42.0,0.0,4.86,0.0,57.0,0.0
2573,http://ufcstats.com/fighter-details/a95a0504fd73bd3e,Blake Bowman,Record: 2-6-0,"6' 2""",170,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2574,http://ufcstats.com/fighter-details/3b9f723e2720a238,Roger Bowling,Record: 12-6-0 (1 NC),"5' 9""",155,68,Orthodox,Dec 05 1982,3.9,3.09,47.0,43.0,3.86,27.0,51.0,0.9
2575,http://ufcstats.com/fighter-details/b26d3e3746fb4024,Brian Bowles,Record: 10-3-0,"5' 7""",135,70,Orthodox,Jun 22 1980,2.36,1.39,26.0,70.0,2.98,54.0,64.0,1.4
2576,http://ufcstats.com/fighter-details/5488b3c67600333a,Kyron Bowen,Record: 9-5-0,"6' 3""",185,73,Orthodox,Dec 22 1993,2.73,0.0,57.0,0.0,2.05,0.0,40.0,0.0
2577,http://ufcstats.com/fighter-details/81ca2c245b19b3c5,Melton Bowen,Record: 0-1-0,"6' 0""",225,,Orthodox,Jul 16 1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2578,http://ufcstats.com/fighter-details/2efbc83a6b9b7f86,Tai Bowden,Record: 1-1-0,"5' 11""",230,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2579,http://ufcstats.com/fighter-details/38b1417ec17072da,Jess Bouscal,Record: 3-2-0,--,155,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2580,http://ufcstats.com/fighter-details/dfdd0c5dd0d4bc23,Mike Bourke,Record: 10-16-1 (1 NC),"6' 0""",275,,Orthodox,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2581,http://ufcstats.com/fighter-details/611b9c068c9e2c44,Rich Bouphanouvong,Record: 1-4-0,"5' 7""",170,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2582,http://ufcstats.com/fighter-details/2aaf0181432adf0b,Roy Boughton,Record: 14-8-0,"6' 0""",205,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2583,http://ufcstats.com/fighter-details/59851163aaf1aed8,Gregory Bouchelaghem,Record: 5-4-0,"6' 2""",183,,Switch,--,0.27,0.0,21.0,0.0,1.53,50.0,36.0,0.0
2584,http://ufcstats.com/fighter-details/545d549d6bf87187,Francois Botha,Record: 0-1-0,"6' 2""",260,,Orthodox,Sep 28 1968,0.0,0.0,0.0,0.0,1.05,0.0,77.0,0.0
2585,http://ufcstats.com/fighter-details/5c126c6aac3ef364,Poliana Botelho,Record: 8-5-0,"5' 8""",125,67,Orthodox,Dec 15 1988,2.9,0.85,58.0,57.0,2.8,76.0,54.0,0.0
2586,http://ufcstats.com/fighter-details/239224bedeb2c7a4,Chris Bostick,Record: 6-3-0,--,,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2587,http://ufcstats.com/fighter-details/e8fb8e53bc2e29d6,Marcus Bossett,Record: 1-3-0,"6' 1""",215,,Orthodox,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2588,http://ufcstats.com/fighter-details/e023fa2e648ea0f1,Steve Bosse,Record: 12-2-0,"5' 11""",205,72,Orthodox,Jul 29 1981,5.99,0.92,52.0,33.0,5.38,100.0,50.0,0.0
