event_date,fighter,opponent,win
2018-08-25,Angela Hill,Cortney Casey,False
2018-08-25,Andre Fili,Michael Johnson,False
2018-08-25,Jon Tuck,Drew Dober,False
2018-08-25,Luke Sanders,Rani Yahya,False
2018-08-25,Tim Williams,Eryk Anders,False
2018-08-25,James Vick,Justin Gaethje,False
2018-08-25,Rani Yahya,Luke Sanders,True
2018-08-25,Jake Ellenberger,Bryan Barberena,False
2018-08-25,Drew Dober,Jon Tuck,True
2018-08-25,Joanne Wood,Kalindra Faria,True
2018-08-25,Mickey Gall,George Sullivan,True
2018-08-25,Andrew Sanchez,Markus Perez,True
2018-08-25,Cory Sandhagen,Iuri Alcantara,True
2018-08-25,Justin Gaethje,James Vick,True
2018-08-25,James Krause,Warlley Alves,True
2018-08-25,Michael Johnson,Andre Fili,True
2018-08-25,Cortney Casey,Angela Hill,True
2018-08-25,Eryk Anders,Tim Williams,True
2018-08-25,John Moraga,Deiveson Figueiredo,False
2018-09-08,Abdul Razak Alhassan,Niko Price,True
2018-09-08,Jarred Brooks,Robert Sanchez,True
2018-09-08,Frank Camacho,Geoff Neal,False
2018-09-08,Darren Stewart,Charles Byrd,True
2018-09-08,Craig White,Diego Sanchez,False
2018-09-08,Alex White,Jim Miller,False
2018-09-08,Lucie Pudilova,Irene Aldana,False
2018-09-08,Tyron Woodley,Darren Till,True
2018-09-08,Jimmie Rivera,John Dodson,True
2018-09-08,Jessica Andrade,Karolina Kowalkiewicz,True
2018-09-08,Karolina Kowalkiewicz,Jessica Andrade,False
2018-09-08,Carla Esparza,Tatiana Suarez,False
2018-09-08,Aljamain Sterling,Cody Stamann,True
2018-09-08,Geoff Neal,Frank Camacho,True
2018-09-08,Charles Byrd,Darren Stewart,False
2018-09-08,Diego Sanchez,Craig White,True
2018-09-08,Jim Miller,Alex White,True
2018-09-08,Irene Aldana,Lucie Pudilova,True
2018-09-08,Robert Sanchez,Jarred Brooks,False
2018-09-08,Darren Till,Tyron Woodley,False
2018-09-08,Zabit Magomedsharipov,Brandon Davis,True
2018-09-08,Cody Stamann,Aljamain Sterling,False
2018-09-08,Tatiana Suarez,Carla Esparza,True
2018-09-08,Niko Price,Abdul Razak Alhassan,False
2018-09-08,John Dodson,Jimmie Rivera,False
2018-09-08,Brandon Davis,Zabit Magomedsharipov,False
2018-09-15,Marcin Prachnio,Magomed Ankalaev,False
2018-09-15,Jordan Johnson,Adam Yandiev,True
2018-09-15,Stefan Sekulic,Ramazan Emeev,False
2018-09-15,Jin Soo Son,Petr Yan,False
2018-09-15,Desmond Green,Mairbek Taisumov,False
2018-09-15,Merab Dvalishvili,Terrion Ware,True
2018-09-15,Aleksei Kunchenko,Thiago Alves,True
2018-09-15,Terrion Ware,Merab Dvalishvili,False
2018-09-15,Rustam Khabilov,Kajan Johnson,True
2018-09-15,Kajan Johnson,Rustam Khabilov,False
2018-09-15,Andrei Arlovski,Shamil Abdurakhimov,False
2018-09-15,Jan Blachowicz,Nikita Krylov,True
2018-09-15,Mark Hunt,Aleksei Oleinik,False
2018-09-15,Petr Yan,Jin Soo Son,True
2018-09-15,Thiago Alves,Aleksei Kunchenko,False
2018-09-15,Shamil Abdurakhimov,Andrei Arlovski,True
2018-09-15,Nikita Krylov,Jan Blachowicz,False
2018-09-15,Aleksei Oleinik,Mark Hunt,True
2018-09-15,Mairbek Taisumov,Desmond Green,True
2018-09-15,Magomed Ankalaev,Marcin Prachnio,True
2018-09-15,Adam Yandiev,Jordan Johnson,False
2018-09-15,CB Dollaway,Khalid Murtazaliev,False
2018-09-15,Khalid Murtazaliev,CB Dollaway,True
2018-09-15,Ramazan Emeev,Stefan Sekulic,True
2018-09-22,Elizeu Zaleski dos Santos,Luigi Vendramini,True
2018-09-22,Eryk Anders,Thiago Santos,False
2018-09-22,Carlo Pedersoli Jr.,Alex Oliveira,False
2018-09-22,Rogerio Nogueira,Sam Alvey,True
2018-09-22,Andre Ewell,Renan Barao,True
2018-09-22,Christos Giagos,Charles Oliveira,False
2018-09-22,Evan Dunham,Francisco Trinaldo,False
2018-09-22,Ryan Spann,Luis Henrique,True
2018-09-22,Chase Sherman,Augusto Sakai,False
2018-09-22,Ben Saunders,Sergio Moraes,False
2018-09-22,Gillian Robertson,Mayra Bueno Silva,False
2018-09-22,Hector Lombard,Thales Leites,False
2018-09-22,Thiago Santos,Eryk Anders,True
2018-09-22,Thales Leites,Hector Lombard,True
2018-09-22,Mayra Bueno Silva,Gillian Robertson,True
2018-09-22,Livinha Souza,Alex Chambers,True
2018-09-22,Sergio Moraes,Ben Saunders,True
2018-09-22,Augusto Sakai,Chase Sherman,True
2018-09-22,Luis Henrique,Ryan Spann,False
2018-09-22,Francisco Trinaldo,Evan Dunham,True
2018-09-22,Charles Oliveira,Christos Giagos,True
2018-09-22,Renan Barao,Andre Ewell,False
2018-09-22,Sam Alvey,Rogerio Nogueira,False
2018-09-22,Alex Oliveira,Carlo Pedersoli Jr.,True
2018-09-22,Alex Chambers,Livinha Souza,False
2018-09-22,Luigi Vendramini,Elizeu Zaleski dos Santos,False
2018-10-06,Conor McGregor,Khabib Nurmagomedov,False
2018-10-06,Dominick Reyes,Ovince Saint Preux,True
2018-10-06,Alexander Volkov,Derrick Lewis,False
2018-10-06,Felice Herrig,Michelle Waterson-Gomez,False
2018-10-06,Jussier Formiga,Sergio Pettis,True
2018-10-06,Jalin Turner,Vicente Luque,False
2018-10-06,Tonya Evinger,Aspen Ladd,False
2018-10-06,Alan Patrick,Scott Holtzman,False
2018-10-06,Yana Santos,Lina Lansberg,True
2018-10-06,Nik Lentz,Gray Maynard,True
2018-10-06,Anthony Pettis,Tony Ferguson,False
2018-10-06,Anthony Rocco Martin,Ryan LaFlare,True
2018-10-06,Lina Lansberg,Yana Santos,False
2018-10-06,Scott Holtzman,Alan Patrick,True
2018-10-06,Khabib Nurmagomedov,Conor McGregor,True
2018-10-06,Tony Ferguson,Anthony Pettis,True
2018-10-06,Ryan LaFlare,Anthony Rocco Martin,False
2018-10-06,Ovince Saint Preux,Dominick Reyes,False
2018-10-06,Derrick Lewis,Alexander Volkov,True
2018-10-06,Michelle Waterson-Gomez,Felice Herrig,True
2018-10-06,Sergio Pettis,Jussier Formiga,False
2018-10-06,Vicente Luque,Jalin Turner,True
2018-10-06,Aspen Ladd,Tonya Evinger,True
2018-10-06,Gray Maynard,Nik Lentz,False
2018-10-27,Patrick Cummins,Misha Cirkunov,False
2018-10-27,Jonathan Martinez,Andre Soukhamthath,False
2018-10-27,Ed Herman,Gian Villante,False
2018-10-27,Court McGee,Alex Garcia,True
2018-10-27,Sean Strickland,Nordine Taleb,True
2018-10-27,Jessin Ayari,Stevie Ray,False
2018-10-27,Chris Fishgold,Calvin Kattar,False
2018-10-27,Talita Bernardo,Sarah Moras,True
2018-10-27,Don Madge,Te Edwards,True
2018-10-27,Artem Lobov,Michael Johnson,False
2018-10-27,Marcelo Golm,Arjan Bhullar,False
2018-10-27,Nasrat Haqparast,Thibault Gouti,True
2018-10-27,Anthony Smith,Volkan Oezdemir,True
2018-10-27,Te Edwards,Don Madge,False
2018-10-27,Gian Villante,Ed Herman,True
2018-10-27,Stevie Ray,Jessin Ayari,True
2018-10-27,Sarah Moras,Talita Bernardo,False
2018-10-27,Calvin Kattar,Chris Fishgold,True
2018-10-27,Thibault Gouti,Nasrat Haqparast,False
2018-10-27,Nordine Taleb,Sean Strickland,False
2018-10-27,Alex Garcia,Court McGee,False
2018-10-27,Arjan Bhullar,Marcelo Golm,True
2018-10-27,Andre Soukhamthath,Jonathan Martinez,True
2018-10-27,Misha Cirkunov,Patrick Cummins,True
2018-10-27,Michael Johnson,Artem Lobov,True
2018-10-27,Volkan Oezdemir,Anthony Smith,False
2018-11-03,Ben Saunders,Lyman Good,False
2018-11-03,Kurt Holobaugh,Shane Burgos,False
2018-11-03,Julio Arce,Sheymon Moraes,False
2018-11-03,Sijara Eubanks,Roxanne Modafferi,True
2018-11-03,Daniel Cormier,Derrick Lewis,True
2018-11-03,Jason Knight,Jordan Rinaldi,False
2018-11-03,Karl Roberson,Jack Marshman,True
2018-11-03,David Branch,Jared Cannonier,False
2018-11-03,Chris Weidman,Jacare Souza,False
2018-11-03,Sheymon Moraes,Julio Arce,True
2018-11-03,Roxanne Modafferi,Sijara Eubanks,False
2018-11-03,Israel Adesanya,Derek Brunson,True
2018-11-03,Marcos Rogerio de Lima,Adam Wieczorek,True
2018-11-03,Adam Wieczorek,Marcos Rogerio de Lima,False
2018-11-03,Jordan Rinaldi,Jason Knight,True
2018-11-03,Shane Burgos,Kurt Holobaugh,True
2018-11-03,Lyman Good,Ben Saunders,True
2018-11-03,Derrick Lewis,Daniel Cormier,False
2018-11-03,Jacare Souza,Chris Weidman,True
2018-11-03,Derek Brunson,Israel Adesanya,False
2018-11-03,Jack Marshman,Karl Roberson,False
2018-11-03,Jared Cannonier,David Branch,True
2018-11-10,Luis Pena,Michael Trizano,False
2018-11-10,Joby Sanchez,Mark De La Rosa,False
2018-11-10,Mark De La Rosa,Joby Sanchez,True
2018-11-10,Joseph Morales,Eric Shelton,False
2018-11-10,Hannah Cifers,Maycee Barber,False
2018-11-10,Davi Ramos,John Gunther,True
2018-11-10,Ashley Yoder,Amanda Cooper,True
2018-11-10,Michael Trizano,Luis Pena,True
2018-11-10,Beneil Dariush,Thiago Moises,True
2018-11-10,Devonte Smith,Julian Erosa,True
2018-11-10,Donald Cerrone,Mike Perry,True
2018-11-10,Amanda Cooper,Ashley Yoder,False
2018-11-10,John Gunther,Davi Ramos,False
2018-11-10,Julian Erosa,Devonte Smith,False
2018-11-10,Raquel Pennington,Germaine de Randamie,False
2018-11-10,Eric Shelton,Joseph Morales,True
2018-11-10,Maycee Barber,Hannah Cifers,True
2018-11-10,Chan Sung Jung,Yair Rodriguez,False
2018-11-10,Yair Rodriguez,Chan Sung Jung,True
2018-11-10,Germaine de Randamie,Raquel Pennington,True
2018-11-10,Mike Perry,Donald Cerrone,False
2018-11-10,Thiago Moises,Beneil Dariush,False
2018-11-17,Neil Magny,Santiago Ponzinibbio,False
2018-11-17,Anderson Dos Santos,Nad Narimani,False
2018-11-17,Devin Powell,Jesus Pinedo,False
2018-11-17,Laureano Staropoli,Hector Aldana,True
2018-11-17,Humberto Bandenay,Austin Arnett,False
2018-11-17,Michel Prazeres,Bartosz Fabinski,True
2018-11-17,Cynthia Calvillo,Poliana Botelho,True
2018-11-17,Cezar Ferreira,Ian Heinisch,False
2018-11-17,Khalil Rountree Jr.,Johnny Walker,False
2018-11-17,Ricardo Lamas,Darren Elkins,True
2018-11-17,Alexandre Pantoja,Yuta Sasaki,True
2018-11-17,Guido Cannetti,Marlon Vera,False
2018-11-17,Nad Narimani,Anderson Dos Santos,True
2018-11-17,Yuta Sasaki,Alexandre Pantoja,False
2018-11-17,Johnny Walker,Khalil Rountree Jr.,True
2018-11-17,Ian Heinisch,Cezar Ferreira,True
2018-11-17,Marlon Vera,Guido Cannetti,True
2018-11-17,Poliana Botelho,Cynthia Calvillo,False
2018-11-17,Bartosz Fabinski,Michel Prazeres,False
2018-11-17,Darren Elkins,Ricardo Lamas,False
2018-11-17,Austin Arnett,Humberto Bandenay,True
2018-11-17,Hector Aldana,Laureano Staropoli,False
2018-11-17,Santiago Ponzinibbio,Neil Magny,True
2018-11-17,Jesus Pinedo,Devin Powell,True
2018-11-24,Wu Yanan,Lauren Mueller,True
2018-11-24,Hu Yaozong,Rashad Coulter,False
2018-11-24,Song Kenan,Alex Morono,False
2018-11-24,Li Jingliang,David Zawada,True
2018-11-24,Song Yadong,Vince Morales,True
2018-11-24,Curtis Blaydes,Francis Ngannou,False
2018-11-24,Zhang Weili,Jessica Aguilar,True
2018-11-24,Pingyuan Liu,Martin Day,True
2018-11-24,Yan Xiaonan,Syuri Kondo,True
2018-11-24,Kevin Holland,John Phillips,True
2018-11-24,Sumudaerji,Louis Smolka,False
2018-11-24,Alistair Overeem,Sergei Pavlovich,True
2018-11-24,Louis Smolka,Sumudaerji,True
2018-11-24,Alex Morono,Song Kenan,True
2018-11-24,Martin Day,Pingyuan Liu,False
2018-11-24,Syuri Kondo,Yan Xiaonan,False
2018-11-24,John Phillips,Kevin Holland,False
2018-11-24,Francis Ngannou,Curtis Blaydes,True
2018-11-24,Sergei Pavlovich,Alistair Overeem,False
2018-11-24,Vince Morales,Song Yadong,False
2018-11-24,David Zawada,Li Jingliang,False
2018-11-24,Lauren Mueller,Wu Yanan,False
2018-11-24,Rashad Coulter,Hu Yaozong,True
2018-11-24,Jessica Aguilar,Zhang Weili,False
2018-11-30,Roosevelt Roberts,Darrell Horcher,True
2018-11-30,Tim Means,Ricky Rainey,True
2018-11-30,Chris Gutierrez,Raoni Barcelos,False
2018-11-30,Julija Stoliarenko,Leah Letson,False
2018-11-30,Raoni Barcelos,Chris Gutierrez,True
2018-11-30,Maurice Greene,Michel Batista,True
2018-11-30,Pannie Kianzad,Macy Chiasson,False
2018-11-30,Ji Yeon Kim,Antonina Shevchenko,False
2018-11-30,Darren Stewart,Edmen Shahbazyan,False
2018-11-30,Pedro Munhoz,Bryan Caraway,True
2018-11-30,Juan Espino,Justin Frazier,True
2018-11-30,Rafael Dos Anjos,Kamaru Usman,False
2018-11-30,Ricky Glenn,Kevin Aguilar,False
2018-11-30,Ricky Rainey,Tim Means,False
2018-11-30,Joseph Benavidez,Alex Perez,True
2018-11-30,Antonina Shevchenko,Ji Yeon Kim,True
2018-11-30,Kevin Aguilar,Ricky Glenn,True
2018-11-30,Alex Perez,Joseph Benavidez,False
2018-11-30,Michel Batista,Maurice Greene,False
2018-11-30,Leah Letson,Julija Stoliarenko,True
2018-11-30,Darrell Horcher,Roosevelt Roberts,False
2018-11-30,Edmen Shahbazyan,Darren Stewart,True
2018-11-30,Macy Chiasson,Pannie Kianzad,True
2018-11-30,Bryan Caraway,Pedro Munhoz,False
2018-11-30,Kamaru Usman,Rafael Dos Anjos,True
2018-11-30,Justin Frazier,Juan Espino,False
2018-12-01,Suman Mokhtarian,Sodiq Yusuff,False
2018-12-01,Yushin Okami,Aleksei Kunchenko,False
2018-12-01,Wilson Reis,Ben Nguyen,True
2018-12-01,Keita Nakamura,Salim Touahri,True
2018-12-01,Elias Garcia,Kai Kara-France,False
2018-12-01,Mizuto Hirota,Christos Giagos,False
2018-12-01,Jake Matthews,Anthony Rocco Martin,False
2018-12-01,Jimmy Crute,Paul Craig,True
2018-12-01,Damir Ismagulov,Alex Gorgees,True
2018-12-01,Tai Tuivasa,Junior Dos Santos,False
2018-12-01,Junior Dos Santos,Tai Tuivasa,True
2018-12-01,Mauricio Rua,Tyson Pedro,True
2018-12-01,Tyson Pedro,Mauricio Rua,False
2018-12-01,Justin Willis,Mark Hunt,True
2018-12-01,Anthony Rocco Martin,Jake Matthews,True
2018-12-01,Sodiq Yusuff,Suman Mokhtarian,True
2018-12-01,Paul Craig,Jimmy Crute,False
2018-12-01,Aleksei Kunchenko,Yushin Okami,True
2018-12-01,Ben Nguyen,Wilson Reis,False
2018-12-01,Salim Touahri,Keita Nakamura,False
2018-12-01,Mark Hunt,Justin Willis,False
2018-12-01,Kai Kara-France,Elias Garcia,True
2018-12-01,Christos Giagos,Mizuto Hirota,True
2018-12-01,Alex Gorgees,Damir Ismagulov,False
2018-12-08,Brian Ortega,Max Holloway,False
2018-12-08,Joanna Jedrzejczyk,Valentina Shevchenko,False
2018-12-08,Aleksandar Rakic,Devin Clark,True
2018-12-08,Kyle Nelson,Diego Ferreira,False
2018-12-08,Dhiego Lima,Chad Laprise,True
2018-12-08,Matthew Lopez,Brad Katona,False
2018-12-08,Olivier Aubin-Mercier,Gilbert Burns,False
2018-12-08,Devin Clark,Aleksandar Rakic,False
2018-12-08,Diego Ferreira,Kyle Nelson,True
2018-12-08,Chad Laprise,Dhiego Lima,False
2018-12-08,Brad Katona,Matthew Lopez,True
2018-12-08,Gunnar Nelson,Alex Oliveira,True
2018-12-08,Claudia Gadelha,Nina Nunes,False
2018-12-08,Elias Theodorou,Eryk Anders,True
2018-12-08,Kyle Bochniak,Hakeem Dawodu,False
2018-12-08,Katlyn Chookagian,Jessica Eye,False
2018-12-08,Hakeem Dawodu,Kyle Bochniak,True
2018-12-08,Alex Oliveira,Gunnar Nelson,False
2018-12-08,Valentina Shevchenko,Joanna Jedrzejczyk,True
2018-12-08,Jimi Manuwa,Thiago Santos,False
2018-12-08,Eryk Anders,Elias Theodorou,False
2018-12-08,Jessica Eye,Katlyn Chookagian,True
2018-12-08,Gilbert Burns,Olivier Aubin-Mercier,True
2018-12-08,Nina Nunes,Claudia Gadelha,True
2018-12-08,Thiago Santos,Jimi Manuwa,True
2018-12-08,Max Holloway,Brian Ortega,True
2018-12-15,Jordan Griffin,Dan Ige,False
2018-12-15,Zak Cummings,Trevor Smith,True
2018-12-15,Jack Hermansson,Gerald Meerschaert,True
2018-12-15,Joaquim Silva,Jared Gordon,True
2018-12-15,Drakkar Klose,Bobby Green,True
2018-12-15,Dwight Grant,Zak Ottow,False
2018-12-15,Charles Oliveira,Jim Miller,True
2018-12-15,Sergio Pettis,Rob Font,False
2018-12-15,Dan Hooker,Edson Barboza,False
2018-12-15,Mike Rodriguez,Adam Milstead,True
2018-12-15,Kevin Lee,Al Iaquinta,False
2018-12-15,Trevor Smith,Zak Cummings,False
2018-12-15,Juan Adams,Chris de la Rocha,True
2018-12-15,Chris de la Rocha,Juan Adams,False
2018-12-15,Adam Milstead,Mike Rodriguez,False
2018-12-15,Dan Ige,Jordan Griffin,True
2018-12-15,Gerald Meerschaert,Jack Hermansson,False
2018-12-15,Edson Barboza,Dan Hooker,True
2018-12-15,Bobby Green,Drakkar Klose,False
2018-12-15,Al Iaquinta,Kevin Lee,True
2018-12-15,Zak Ottow,Dwight Grant,True
2018-12-15,Jim Miller,Charles Oliveira,False
2018-12-15,Rob Font,Sergio Pettis,True
2018-12-15,Jared Gordon,Joaquim Silva,False
2018-12-29,Cristiane Justino,Amanda Nunes,False
2018-12-29,Jon Jones,Alexander Gustafsson,True
2018-12-29,Brian Kelleher,Montel Jackson,False
2018-12-29,Montel Jackson,Brian Kelleher,True
2018-12-29,Alexander Gustafsson,Jon Jones,False
2018-12-29,Ilir Latifi,Corey Anderson,False
2018-12-29,Chad Mendes,Alexander Volkanovski,False
2018-12-29,Amanda Nunes,Cristiane Justino,True
2018-12-29,Michael Chiesa,Carlos Condit,True
2018-12-29,Corey Anderson,Ilir Latifi,True
2018-12-29,Megan Anderson,Cat Zingano,True
2018-12-29,Ryan Hall,BJ Penn,True
2018-12-29,Andre Ewell,Nathaniel Wood,False
2018-12-29,Carlos Condit,Michael Chiesa,False
2018-12-29,Bevon Lewis,Uriah Hall,False
2018-12-29,Curtis Millender,Siyar Bahadurzada,True
2018-12-29,Uriah Hall,Bevon Lewis,True
2018-12-29,Nathaniel Wood,Andre Ewell,True
2018-12-29,BJ Penn,Ryan Hall,False
2018-12-29,Douglas Silva de Andrade,Petr Yan,False
2018-12-29,Cat Zingano,Megan Anderson,False
2018-12-29,Siyar Bahadurzada,Curtis Millender,False
2018-12-29,Alexander Volkanovski,Chad Mendes,True
2018-12-29,Petr Yan,Douglas Silva de Andrade,True
2019-01-19,Gregor Gillespie,Yancy Medeiros,True
2019-01-19,Cory Sandhagen,Mario Bautista,True
2019-01-19,Alonzo Menifield,Vinicius Moreira,True
2019-01-19,Joanne Wood,Ariane Lipski,True
2019-01-19,Alexander Hernandez,Donald Cerrone,False
2019-01-19,Glover Teixeira,Karl Roberson,True
2019-01-19,Paige VanZant,Rachael Ostovich,True
2019-01-19,Henry Cejudo,TJ Dillashaw,True
2019-01-19,Greg Hardy,Allen Crowder,False
2019-01-19,Joseph Benavidez,Dustin Ortiz,True
2019-01-19,Dennis Bermudez,Te Edwards,True
2019-01-19,Allen Crowder,Greg Hardy,True
2019-01-19,Te Edwards,Dennis Bermudez,False
2019-01-19,Mario Bautista,Cory Sandhagen,False
2019-01-19,Vinicius Moreira,Alonzo Menifield,False
2019-01-19,Ariane Lipski,Joanne Wood,False
2019-01-19,Donald Cerrone,Alexander Hernandez,True
2019-01-19,Karl Roberson,Glover Teixeira,False
2019-01-19,Rachael Ostovich,Paige VanZant,False
2019-01-19,Dustin Ortiz,Joseph Benavidez,False
2019-01-19,Yancy Medeiros,Gregor Gillespie,False
2019-01-19,Geoff Neal,Belal Muhammad,True
2019-01-19,Belal Muhammad,Geoff Neal,False
2019-01-19,TJ Dillashaw,Henry Cejudo,False
2019-01-19,Kyle Stewart,Chance Rencountre,False
2019-01-19,Chance Rencountre,Kyle Stewart,True
2019-02-02,Rogerio Bontorin,Bibulatov Magomed,True
2019-02-02,Raphael Assuncao,Marlon Moraes,False
2019-02-02,Bibulatov Magomed,Rogerio Bontorin,False
2019-02-02,Said Nurmagomedov,Ricardo Ramos,True
2019-02-02,Felipe Colares,Geraldo de Freitas,False
2019-02-02,Taila Santos,Mara Romero Borella,False
2019-02-02,Jairzinho Rozenstruik,Junior Albini,True
2019-02-02,Renato Moicano,Jose Aldo,False
2019-02-02,Lyman Good,Demian Maia,False
2019-02-02,David Teymur,Charles Oliveira,False
2019-02-02,Justin Ledet,Johnny Walker,False
2019-02-02,Sarah Frota,Livinha Souza,False
2019-02-02,Anthony Hernandez,Markus Perez,False
2019-02-02,Marlon Moraes,Raphael Assuncao,True
2019-02-02,Demian Maia,Lyman Good,True
2019-02-02,Jose Aldo,Renato Moicano,True
2019-02-02,Johnny Walker,Justin Ledet,True
2019-02-02,Ricardo Ramos,Said Nurmagomedov,False
2019-02-02,Charles Oliveira,David Teymur,True
2019-02-02,Junior Albini,Jairzinho Rozenstruik,False
2019-02-02,Thiago Alves,Max Griffin,True
2019-02-02,Geraldo de Freitas,Felipe Colares,True
2019-02-02,Mara Romero Borella,Taila Santos,True
2019-02-02,Markus Perez,Anthony Hernandez,True
2019-02-02,Livinha Souza,Sarah Frota,True
2019-02-02,Max Griffin,Thiago Alves,False
2019-02-09,Anderson Silva,Israel Adesanya,False
2019-02-09,Ricky Simon,Rani Yahya,True
2019-02-09,Teruto Ishihara,Kyung Ho Kang,False
2019-02-09,Nadia Kassem,Montana De La Rosa,False
2019-02-09,Sam Alvey,Jimmy Crute,False
2019-02-09,Dong Hyun Ma,Devonte Smith,False
2019-02-09,Austin Arnett,Shane Young,False
2019-02-09,Raulian Paiva,Kai Kara-France,False
2019-02-09,Kyung Ho Kang,Teruto Ishihara,True
2019-02-09,Marcos Mariano,Lando Vannata,False
2019-02-09,Kai Kara-France,Raulian Paiva,True
2019-02-09,Jonathan Martinez,Wulijiburen,True
2019-02-09,Jalin Turner,Callan Potter,True
2019-02-09,Wulijiburen,Jonathan Martinez,False
2019-02-09,Callan Potter,Jalin Turner,False
2019-02-09,Israel Adesanya,Anderson Silva,True
2019-02-09,Lando Vannata,Marcos Mariano,True
2019-02-09,Rani Yahya,Ricky Simon,False
2019-02-09,Montana De La Rosa,Nadia Kassem,True
2019-02-09,Jimmy Crute,Sam Alvey,True
2019-02-09,Devonte Smith,Dong Hyun Ma,True
2019-02-09,Shane Young,Austin Arnett,True
2019-02-17,Aleksandra Albu,Emily Whitmire,False
2019-02-17,Emily Whitmire,Aleksandra Albu,True
2019-02-17,Cain Velasquez,Francis Ngannou,False
2019-02-17,Luke Sanders,Renan Barao,True
2019-02-17,Cynthia Calvillo,Cortney Casey,True
2019-02-17,Renan Barao,Luke Sanders,False
2019-02-17,Paul Felder,James Vick,True
2019-02-17,Benito Lopez,Manny Bermudez,False
2019-02-17,Jimmie Rivera,Aljamain Sterling,False
2019-02-17,Andre Fili,Myles Jury,True
2019-02-17,Vicente Luque,Bryan Barberena,True
2019-02-17,Alex Caceres,Kron Gracie,False
2019-02-17,Scott Holtzman,Nik Lentz,False
2019-02-17,Cortney Casey,Cynthia Calvillo,False
2019-02-17,Francis Ngannou,Cain Velasquez,True
2019-02-17,Nik Lentz,Scott Holtzman,True
2019-02-17,Andrea Lee,Ashlee Evans-Smith,True
2019-02-17,Manny Bermudez,Benito Lopez,True
2019-02-17,Aljamain Sterling,Jimmie Rivera,True
2019-02-17,Myles Jury,Andre Fili,False
2019-02-17,Bryan Barberena,Vicente Luque,False
2019-02-17,Kron Gracie,Alex Caceres,True
2019-02-17,James Vick,Paul Felder,False
2019-02-17,Ashlee Evans-Smith,Andrea Lee,False
2019-02-23,Damir Ismagulov,Joel Alvarez,True
2019-02-23,Joel Alvarez,Damir Ismagulov,False
2019-02-23,Marco Polo Reyes,Damir Hadzovic,False
2019-02-23,Ismail Naurdiev,Michel Prazeres,True
2019-02-23,Gillian Robertson,Veronica Hardy,True
2019-02-23,Chris Fishgold,Daniel Teymur,True
2019-02-23,Carlo Pedersoli Jr.,Dwight Grant,False
2019-02-23,Klidson Abreu,Magomed Ankalaev,False
2019-02-23,Petr Yan,John Dodson,True
2019-02-23,Lucie Pudilova,Liz Carmouche,False
2019-02-23,Michal Oleksiejczuk,Gian Villante,True
2019-02-23,Rustam Khabilov,Diego Ferreira,False
2019-02-23,Thiago Santos,Jan Blachowicz,True
2019-02-23,Diego Ferreira,Rustam Khabilov,True
2019-02-23,Michel Prazeres,Ismail Naurdiev,False
2019-02-23,Marcos Rogerio de Lima,Stefan Struve,False
